Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
539;-43190;-41740;15;0;0;3
540;-35350;-41728;8;0;0;0
541;-27220;-41701;16;0;0;3
542;-36380;-41691;22;0;0;6
543;-74340;-41751;14;0;0;1
544;-64140;-41792;26;0;0;6
545;-35340;-41781;9;0;0;0
546;-24790;-41749;20;0;0;3
547;-21590;-41713;5;0;0;0
548;-86790;-41795;23;0;0;4
549;-21590;-41758;5;0;0;0
550;-27220;-41732;17;0;0;3
551;-34230;-41718;10;0;0;0
552;-16300;-41672;9;0;0;1
553;-32040;-41655;6;0;0;0
554;-24890;-41624;7;0;0;0
555;960;-41548;8;0;0;0
556;-63560;-41587;55;0;0;17
557;-55230;-41612;47;0;0;11
558;-48540;-41624;24;0;0;3
559;-25370;-41595;19;0;0;2
560;-11470;-41541;22;0;0;7
561;-39780;-41538;16;0;0;2
562;-11130;-41484;16;0;0;2
563;-33900;-41470;22;1;0;5
564;-20440;-41433;13;0;0;2
565;-51690;-41451;6;0;0;0
566;-39790;-41448;24;0;0;5
567;-59550;-41480;18;0;0;2
568;-26690;-41454;14;0;0;1
569;-60240;-41487;13;0;0;2
570;-33900;-41474;34;0;0;13
571;-32380;-41458;15;0;0;2
572;-56670;-41485;16;0;0;3
573;-51590;-41502;31;0;0;11
574;-23730;-41471;18;0;0;2
575;-32040;-41455;6;0;0;0
576;19980;-41348;25;0;0;8
577;-22690;-41316;6;0;0;0
578;-28890;-41294;15;0;0;3
579;-23800;-41264;5;0;0;0
580;3110;-41188;6;0;0;0
581;-31620;-41171;20;0;0;3
582;-24700;-41143;14;0;0;2
583;-76940;-41204;14;0;0;1
584;-51370;-41222;24;0;0;5
585;-35630;-41212;20;0;0;2
586;-36300;-41204;28;0;0;5
587;-25020;-41176;14;0;0;3
588;-35230;-41166;34;2;0;9
589;-21540;-41133;15;0;0;4
590;-26680;-41108;16;0;0;3
591;-55800;-41133;32;0;0;9
592;-21590;-41100;5;0;0;0
593;-25150;-41073;42;1;0;3
594;-27790;-41051;15;0;0;3
595;-23920;-41022;15;0;0;3
596;-63780;-41060;64;1;0;13
597;-31150;-41044;6;0;0;0
598;-29200;-41024;18;0;0;3
599;-58890;-41054;14;0;0;1
600;-85830;-41128;36;1;0;3
601;-40530;-41127;39;0;0;10
602;-60650;-41160;48;1;0;9
603;3110;-41086;7;0;0;3
604;4210;-41011;6;0;0;0
605;-77440;-41072;14;0;0;3
606;-22690;-41041;5;0;0;0
607;-63870;-41079;23;0;0;5
608;-23890;-41051;9;0;0;0
609;-22690;-41020;5;0;0;0
610;-23780;-40992;8;0;0;0
611;-41340;-40993;31;0;0;9
612;-33190;-40980;8;0;0;0
613;-32040;-40965;6;0;0;0
614;330;-40898;25;0;0;7
615;-39900;-40896;6;0;0;0
616;-42070;-40898;31;0;0;7
617;-32040;-40884;6;0;0;0
618;-22690;-40855;5;0;0;0
619;-15610;-40814;22;0;0;2
620;-25160;-40789;28;0;0;4
621;-7580;-40735;14;0;0;2
622;-22690;-40706;5;0;0;0
623;-53400;-40726;7;0;0;0
624;-13150;-40682;27;0;0;6
625;-49520;-40696;32;0;0;9
626;-51690;-40714;6;0;0;0
627;-69970;-40761;50;0;0;6
628;-52140;-40779;22;1;0;4
629;-23830;-40752;28;0;0;5
630;-43890;-40757;15;0;0;3
631;-41690;-40758;14;0;0;3
632;-23790;-40731;6;0;0;0
633;-13180;-40688;46;0;0;7
634;-23930;-40661;14;0;0;2
635;-35280;-40653;24;0;0;5
636;-38490;-40650;29;0;0;7
637;-34240;-40640;8;0;0;0
638;-25030;-40615;13;0;0;3
639;2460;-40548;23;1;0;4
640;-55940;-40572;19;0;0;5
641;-44930;-40578;20;0;0;6
642;-32040;-40565;6;0;0;0
643;-38420;-40562;14;0;0;3
644;-84610;-40630;28;0;0;5
645;3110;-40562;6;0;0;0
646;-33140;-40551;7;0;0;0
647;-49650;-40565;24;0;0;4
648;9600;-40488;13;0;0;3
649;-33140;-40476;7;0;0;0
650;-120714;-40600;230;2;0;22
651;-62680;-40634;29;0;0;8
652;-32380;-40621;14;0;0;3
653;-24530;-40596;14;0;0;2
654;-51190;-40613;6;0;0;0
655;-8740;-40564;16;0;0;2
656;-24910;-40540;29;0;0;8
657;-22830;-40513;13;0;0;3
658;-46330;-40522;16;0;0;3
659;-21590;-40493;6;0;0;0
660;-24080;-40468;66;0;0;18
661;-37680;-40464;21;0;0;6
662;-35880;-40457;12;0;0;0
663;-33140;-40446;7;0;0;0
664;-113306;-40556;79;0;0;15
665;-48440;-40568;16;0;0;3
666;-8170;-40519;18;0;0;3
667;-42790;-40522;16;0;0;2
668;-90850;-40598;15;1;0;3
669;-48560;-40610;22;0;0;6
670;-10470;-40565;20;1;0;3
671;3100;-40500;6;0;0;0
672;-29990;-40484;18;0;0;2
673;-11180;-40440;19;1;0;3
674;-57260;-40465;39;0;0;12
675;-580;-40406;31;0;0;6
676;-2570;-40350;32;1;0;7
677;5740;-40282;68;2;0;18
678;-21520;-40255;98;1;0;37
679;-42830;-40258;17;0;0;3
680;-1100;-40201;27;0;0;6
681;-30190;-40186;9;0;0;3
682;-32230;-40174;21;0;0;4
683;-40810;-40175;33;0;0;10
684;-32040;-40163;6;0;0;0
685;-36280;-40158;17;1;0;3
686;90;-40099;28;0;0;5
687;-30230;-40085;15;0;0;3
688;2000;-40024;7;0;0;3
689;7200;-39955;38;0;0;10
690;-32250;-39944;7;0;0;0
691;-25320;-39923;25;0;0;4
692;-15250;-39887;22;0;0;5
693;-41740;-39890;13;0;0;2
694;-14040;-39853;8;0;0;0
695;-12420;-39813;11;0;0;0
696;1470;-39754;10;0;0;0
697;11800;-39680;18;1;0;5
698;-20490;-39652;5;0;0;0
699;-21600;-39626;5;0;0;0
700;-40010;-39627;17;0;0;3
701;-44270;-39634;24;0;0;8
702;-17790;-39602;41;0;0;16
703;-32040;-39592;6;0;0;0
704;-62690;-39625;65;2;0;12
705;-25630;-39605;13;0;0;1
706;-37160;-39601;41;0;0;11
