Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
386;-30400;-39496;6;0;0;0
387;-35950;-39487;23;0;0;0
388;-34650;-39474;39;1;0;0
389;12200;-39341;15;1;0;0
390;-19600;-39291;7;0;0;0
391;-19750;-39241;31;0;0;0
392;11700;-39111;17;1;0;0
393;-42450;-39119;21;0;0;0
394;11650;-38990;27;1;0;0
395;-45800;-39008;22;0;0;0
396;12300;-38878;27;1;0;0
397;-28200;-38851;6;0;0;0
398;12300;-38723;14;1;0;0
399;-35200;-38714;31;0;0;0
400;-74550;-38804;58;1;0;0
401;-43350;-38815;73;1;0;0
402;-38500;-38814;5;0;0;0
403;9550;-38694;14;1;0;0
404;-30750;-38674;17;0;0;0
405;-29150;-38651;5;0;0;0
406;4550;-38544;22;1;0;0
407;8700;-38428;25;1;0;0
408;9900;-38310;32;1;0;0
409;-1550;-38220;23;1;0;0
410;-39750;-38224;8;0;0;0
411;-5650;-38145;32;1;0;0
412;8650;-38031;26;1;0;0
413;-18900;-37985;29;0;0;0
414;13100;-37861;8;1;0;0
415;-110600;-38037;76;0;0;0
416;-57000;-38082;66;0;0;0
417;12200;-37962;2;1;0;0
418;-58800;-38011;23;1;0;0
419;-12050;-37949;16;1;0;0
420;-35600;-37944;10;0;0;0
421;-28950;-37922;33;0;0;0
422;-51250;-37954;38;0;0;0
423;4200;-37854;17;1;0;0
424;-27850;-37831;9;0;0;0
425;-18750;-37786;20;0;0;0
426;12900;-37667;6;1;0;0
427;-47850;-37691;60;1;0;0
428;-24750;-37661;11;1;0;0
429;-29150;-37641;5;0;0;0
430;-9200;-37575;45;1;0;0
431;-31400;-37560;9;0;0;0
432;-18750;-37517;7;0;0;0
433;6350;-37415;25;1;0;0
434;-13750;-37361;22;1;0;0
435;12700;-37246;31;1;0;0
436;-4250;-37170;14;1;0;0
437;-45800;-37190;30;0;0;0
438;13700;-37074;9;1;0;0
439;-42050;-37085;41;1;0;0
440;-29950;-37069;13;0;0;0
