Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
619;-75990;-31350;69;4;0;8
620;-114190;-31484;45;0;0;4
621;-25257;-31474;53;0;0;5
622;-19690;-31455;8;0;0;0
623;-12340;-31424;22;1;0;4
624;-115200;-31558;55;1;0;4
625;-19080;-31538;14;0;0;2
626;-76090;-31610;15;0;0;1
627;-167301;-31826;105;0;0;4
628;-45370;-31848;28;0;0;4
629;-39360;-31860;43;0;0;5
630;-76950;-31931;29;0;0;3
631;-25260;-31921;23;0;0;5
632;-20240;-31902;9;0;0;0
633;-13990;-31874;7;0;0;1
634;-11620;-31842;15;0;0;1
635;-72650;-31906;39;0;0;8
636;-21830;-31890;17;0;0;2
637;-23800;-31878;42;2;0;9
638;-95690;-31978;51;2;0;5
639;-18080;-31956;8;0;0;0
640;-28060;-31950;21;0;0;3
641;-36630;-31957;38;0;0;5
642;-48230;-31982;38;1;0;5
643;-22870;-31968;27;1;0;4
644;-5920;-31928;10;0;0;0
645;14800;-31855;17;0;0;6
646;-18620;-31835;36;2;0;7
647;-21810;-31819;19;0;0;1
648;-35200;-31825;5;0;0;0
649;-25226;-31814;105;1;0;10
650;-57930;-31855;15;0;0;1
651;-31290;-31854;8;0;0;0
652;-32380;-31854;10;0;0;0
653;-30180;-31852;8;0;0;0
654;-23120;-31839;14;0;0;2
655;3970;-31784;22;0;0;6
656;-18040;-31763;6;0;0;0
657;-38030;-31772;20;0;0;2
658;-44460;-31792;33;0;0;4
659;-29740;-31789;36;0;0;4
660;-30190;-31786;6;0;0;0
661;-35470;-31792;17;0;0;3
662;-81750;-31867;29;2;0;3
663;-22120;-31853;42;0;0;7
664;-26410;-31844;21;1;0;2
665;-27680;-31838;31;0;0;7
666;-32380;-31839;10;0;0;0
667;-20280;-31822;11;0;0;0
668;-20720;-31805;17;0;0;1
669;-9560;-31772;22;0;0;7
670;-10240;-31740;35;0;0;5
671;7340;-31681;31;0;0;2
672;-13760;-31655;42;2;0;4
673;-4310;-31614;22;1;0;4
674;-58520;-31654;66;1;0;4
675;-45971;-31675;79;2;0;12
676;-35580;-31681;16;0;0;2
677;3490;-31629;18;0;0;6
678;-22560;-31616;29;0;0;6
679;-5064;-31576;60;1;0;7
680;-64700;-31625;60;2;0;8
681;-26050;-31617;23;0;0;3
682;-13580;-31591;8;0;0;0
683;2010;-31541;7;0;0;0
684;-7150;-31506;32;1;0;6
685;2430;-31456;18;0;0;1
686;-23210;-31444;26;0;0;4
687;-12730;-31417;15;0;0;3
688;-8350;-31383;32;0;0;5
689;-4320;-31344;41;0;0;7
690;-76020;-31409;62;1;0;8
691;-34182;-31413;100;0;0;12
692;-4830;-31374;7;0;0;0
693;-30730;-31374;8;0;0;0
694;-12880;-31347;59;3;0;6
695;-50280;-31374;52;0;0;7
696;-84510;-31450;45;1;0;4
697;-29080;-31447;7;0;0;0
698;-62280;-31491;46;1;0;3
699;-79220;-31560;74;2;0;9
700;-7880;-31526;26;0;0;5
701;-34660;-31530;30;0;0;4
702;-5134;-31493;49;0;0;5
703;-103700;-31595;61;0;0;6
704;-35400;-31601;21;0;0;4
705;-24550;-31591;60;2;0;11
706;16980;-31522;13;0;0;3
707;-62561;-31566;60;0;0;9
708;1200;-31520;23;0;0;3
709;-16310;-31498;13;0;0;2
710;3160;-31449;6;0;0;0
711;-23770;-31438;12;0;0;0
712;-32940;-31441;37;1;0;8
713;6810;-31387;29;0;0;4
714;-48470;-31411;55;2;0;8
715;2010;-31364;7;0;0;2
716;-142741;-31520;88;0;0;9
717;-15650;-31498;15;0;0;2
718;-4210;-31459;14;0;0;5
719;-37270;-31468;15;0;0;5
720;3290;-31419;19;1;0;4
721;-57310;-31455;67;2;0;10
722;2060;-31409;7;0;0;0
723;-910;-31367;55;2;0;8
724;-67400;-31416;39;0;0;2
725;-16160;-31395;35;0;0;4
726;-103110;-31494;51;0;0;5
727;-24070;-31484;78;0;0;8
728;10220;-31427;36;0;0;4
729;20930;-31355;23;0;0;9
730;-36470;-31362;59;2;0;4
731;-6700;-31328;52;1;0;7
732;-56820;-31363;50;0;0;6
733;-19630;-31347;13;0;0;1
734;-36210;-31354;30;1;0;2
735;31049;-31269;42;1;0;8
736;-26278;-31262;114;4;0;14
737;6810;-31210;47;3;0;6
738;-3770;-31173;27;0;0;4
739;-27280;-31168;38;2;0;4
740;-4830;-31132;7;0;0;0
741;-8911;-31102;49;2;0;11
742;-18040;-31085;6;0;0;0
743;-6560;-31052;26;1;0;3
744;-5270;-31017;13;0;0;2
745;-13260;-30993;13;0;0;2
746;-19430;-30978;68;3;0;8
747;-24220;-30969;15;0;0;2
748;8079;-30916;47;2;0;4
749;2870;-30871;23;0;0;2
750;-18020;-30854;10;0;0;0
751;-12560;-30830;99;3;0;12
752;24990;-30755;71;2;1;8
753;-12480;-30731;7;0;0;0
754;820;-30689;44;1;0;10
755;-4280;-30654;7;0;0;0
756;-30170;-30654;10;0;0;0
757;-4830;-30620;7;0;0;0
758;-8050;-30590;30;0;0;8
759;5270;-30543;27;0;0;2
760;-9820;-30515;49;1;0;6
761;-6712;-30484;45;1;0;5
762;22360;-30415;23;0;0;4
763;-18090;-30399;7;0;0;0
764;37499;-30310;94;4;1;22
765;-20631;-30297;102;4;0;17
766;22276;-30228;68;1;0;15
767;3580;-30184;53;3;0;5
768;-72610;-30240;85;6;0;11
