Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
607;481160;94335;400;6;1;6
608;442170;94907;354;4;1;6
609;459739;95506;386;4;0;7
610;515588;96194;400;7;1;5
611;39470;96102;45;2;0;1
612;83778;96081;77;6;0;5
613;25130;95966;30;3;0;3
614;260190;96233;260;4;1;6
615;487979;96870;400;3;0;1
616;275259;97160;220;3;0;3
617;206500;97337;179;3;1;4
618;441299;97893;383;5;0;5
619;201280;98061;170;5;0;8
620;179760;98192;188;5;0;4
621;178180;98321;146;3;1;5
622;57669;98256;59;1;0;2
623;17620;98126;42;0;1;4
624;41820;98036;42;2;0;3
625;524689;98719;400;5;1;7
626;231030;98930;234;3;0;2
627;493268;99559;400;2;1;7
628;46490;99474;53;1;0;4
629;499487;100110;400;4;0;6
630;13320;99973;15;1;0;0
631;-16110;99789;48;2;0;2
632;471929;100378;400;6;1;6
633;523107;101045;400;6;1;8
634;409237;101531;400;5;1;5
635;316769;101870;293;5;0;6
636;190110;102009;178;6;2;5
637;505777;102643;400;5;2;4
638;14530;102505;46;3;0;3
639;212400;102677;206;3;0;4
640;480615;103267;400;4;2;3
641;492238;103874;400;1;1;8
642;161950;103965;180;6;0;7
643;456778;104513;400;2;1;4
644;468720;105079;400;3;1;3
645;450729;105615;400;6;1;2
646;35360;105506;47;2;0;4
647;211348;105670;194;3;1;3
648;513038;106298;400;3;2;5
649;478546;106872;400;4;1;6
650;477060;107441;400;4;2;5
651;251239;107662;218;7;0;9
652;464338;108209;400;5;1;4
653;524318;108847;400;4;2;7
654;124276;108870;137;4;1;8
655;305170;109170;249;6;0;6
656;415210;109636;349;6;2;7
657;470430;110186;400;5;1;7
658;518919;110807;400;6;2;7
659;523659;111433;400;6;1;7
660;493208;112012;400;4;1;4
661;451289;112525;400;4;1;5
662;440249;113020;400;4;2;1
663;499688;113603;400;4;1;6
664;467968;114137;400;4;1;8
665;409920;114582;350;2;1;6
666;466068;115109;400;4;2;3
667;49940;115012;82;4;0;4
668;451589;115516;400;1;2;8
669;207710;115653;176;6;1;10
670;41580;115543;56;0;0;2
671;319460;115847;285;6;0;9
672;133500;115873;158;5;1;6
673;479929;116414;400;3;1;3
674;75800;116354;124;5;0;9
675;102520;116333;86;8;0;8
676;217090;116482;193;4;1;4
677;207989;116617;168;6;0;10
678;466649;117134;400;3;1;6
679;485628;117676;400;5;0;4
680;499599;118238;400;0;1;3
681;43560;118128;33;2;0;2
682;135189;118153;112;3;0;6
683;306149;118429;275;2;1;2
684;-340;118255;30;0;0;3
685;487918;118795;400;5;1;7
686;71380;118726;84;5;1;6
687;9440;118566;9;0;0;0
688;481590;119094;400;3;2;2
689;423330;119536;400;7;1;8
690;483049;120062;400;5;0;9
691;328510;120364;299;4;0;5
692;326499;120662;260;3;1;7
693;472410;121170;400;7;1;7
694;469788;121672;400;3;1;5
695;320010;121957;248;6;2;5
696;350469;122286;368;4;1;4
697;7060;122120;7;0;0;1
698;506878;122672;400;3;1;2
699;499517;123211;400;4;1;6
700;485899;123729;400;4;2;8
701;374180;124086;374;2;1;4
702;471728;124581;400;4;0;5
703;228910;124730;204;2;1;4
704;9760;124566;29;2;0;1
705;137810;124585;126;5;0;1
706;483690;125094;400;4;2;4
707;37990;124971;45;2;0;1
708;199630;125076;180;6;1;6
709;489290;125590;400;5;1;8
710;6450;125422;16;0;0;2
711;530930;125992;400;2;1;8
712;125700;125992;114;8;0;5
713;563279;126605;400;3;1;5
714;322160;126879;343;2;1;4
715;497800;127398;400;3;1;5
716;93070;127350;121;8;2;8
717;2810;127176;57;2;0;0
718;482319;127671;400;5;0;5
719;509410;128202;400;3;2;3
720;422679;128611;342;3;1;5
721;364350;128938;359;3;1;6
722;223799;129069;201;4;0;7
723;526530;129619;400;5;2;3
724;62110;129526;64;5;0;5
725;120050;129513;101;3;0;5
726;456019;129962;400;3;2;5
727;9440;129796;9;0;0;0
728;497120;130301;400;2;1;5
729;150270;130328;145;5;1;4
730;535200;130883;400;6;0;6
731;230339;131019;217;6;1;6
732;514998;131544;400;5;1;6
733;478390;132017;400;3;1;1
734;31220;131880;50;3;0;3
735;485679;132361;400;4;2;3
736;265210;132541;225;5;1;6
737;488610;133025;400;4;1;6
738;490939;133510;400;9;1;7
739;516750;134028;400;6;1;6
740;52419;133918;49;3;0;2
741;142330;133929;130;6;1;7
742;486420;134404;400;5;2;6
743;106580;134367;123;6;2;6
744;503149;134862;400;3;2;4
745;20980;134710;14;0;0;1
746;474520;135165;400;4;2;13
747;146940;135181;165;3;0;3
748;130040;135174;143;7;2;7
749;77710;135097;68;6;1;4
750;519980;135610;400;3;1;6
751;426748;135998;400;2;0;2
752;150900;136018;130;5;1;1
753;527730;136538;400;2;0;4
754;246220;136684;212;3;0;5
755;463750;137117;400;4;1;9
756;293410;137324;295;10;2;9
757;187850;137390;182;4;1;1
758;22750;137239;32;2;0;2
759;467390;137674;400;3;0;5
760;501580;138153;400;5;2;2
761;408329;138508;379;5;2;6
762;235419;138635;205;3;0;6
763;207239;138725;203;3;0;7
764;413660;139085;379;3;0;3
765;47400;138965;50;4;0;3
766;477470;139407;400;6;0;6
767;427830;139783;400;6;0;4
768;460900;140201;400;5;2;7
769;546470;140729;400;3;1;1
770;499200;141195;400;6;1;6
771;7600;141022;11;1;0;0
772;456229;141430;400;5;1;4
773;467819;141852;400;3;2;4
774;486480;142297;400;4;0;8
775;460540;142708;400;3;1;4
776;482810;143146;400;2;1;3
777;41470;143015;42;0;1;4
778;459439;143422;400;3;1;0
779;181390;143471;150;12;1;8
780;84530;143395;95;3;0;2
781;488138;143837;400;7;0;5
782;96350;143776;122;2;0;5
783;107710;143730;124;6;0;7
784;503049;144188;400;4;2;5
785;17980;144028;20;1;0;3
786;225920;144132;205;9;1;6
787;5370;143955;14;0;0;2
788;508130;144418;400;4;1;6
789;489890;144855;400;2;2;4
790;81600;144775;113;6;0;6
791;463680;145179;400;5;2;6
792;470119;145589;400;6;1;6
793;76790;145502;77;4;0;5
794;131200;145484;136;3;0;4
795;88170;145412;78;5;0;5
796;463889;145812;383;2;1;10
797;512708;146272;400;5;1;5
798;407267;146599;319;3;0;4
799;444180;146972;400;5;0;4
800;467469;147373;400;2;0;3
801;255690;147508;250;4;0;7
802;56280;147394;53;2;1;3
803;276947;147555;247;8;0;9
804;-26050;147339;30;1;0;1
805;492777;147769;400;3;0;3
806;445598;148138;400;4;1;1
807;521550;148601;400;6;0;6
808;72220;148506;87;2;0;3
809;160450;148521;145;4;0;8
810;505479;148962;400;2;2;4
811;92149;148892;101;3;0;4
812;205779;148962;176;4;1;2
813;356758;149217;288;2;0;3
814;439609;149574;400;7;0;6
815;31180;149429;34;0;0;5
816;539018;149906;400;2;1;6
817;62750;149799;62;4;0;5
818;323678;150012;252;1;0;5
819;459029;150389;400;4;1;3
820;452818;150758;400;3;1;7
821;502748;151187;400;4;1;2
822;531818;151650;400;3;1;3
823;22590;151493;33;2;0;2
824;428489;151829;400;6;0;4
825;368429;152092;380;2;0;4
826;417248;152413;400;4;1;5
827;231050;152508;202;4;1;4
828;464559;152885;400;5;0;8
829;502660;153307;400;3;1;3
830;76879;153215;67;3;0;3
831;87340;153135;103;5;0;5
832;490090;153540;400;4;0;4
833;460667;153909;400;5;1;4
834;500629;154325;400;3;2;3
835;53219;154204;99;4;0;2
836;25970;154050;87;3;1;8
837;132980;154025;159;3;1;1
838;205760;154087;201;6;2;9
839;234630;154183;255;4;1;6
840;131749;154156;152;2;1;3
841;475038;154538;400;4;2;4
842;194639;154585;175;4;2;3
843;521218;155020;400;3;1;5
844;343060;155243;400;1;1;3
845;71540;155144;70;3;0;5
846;148060;155136;151;4;1;4
847;439209;155471;400;7;1;10
848;491730;155868;400;5;0;3
849;501918;156275;400;5;2;4
850;9640;156103;31;1;0;2
851;223060;156181;221;5;0;8
